sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,bundler_initial,bundler_mode,categoryid,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,demo_product,description,enable_googlecheckout,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,michel_code,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,scott_code,selos_code,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,stamperija_code,stamp_continent,stamp_country,stamp_date,stamp_group,stamp_group1,stamp_group2,stamp_group3,stamp_product_type,stamp_specialoffers,stamp_year,status,tax_class_id,thumbnail,thumbnail_label,unknown_code,updated_at,url_key,url_path,visibility,weight,yvert_code,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16605b-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16605b-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:50,,,,,,,1,,,1,,,,,,,,,,,,,Chess,,,Block after Info Column,,7.7,1,,,"World Chess Championship 2016 (The champion Magnus Carlsen, Sergey Karjakin)",,,,,,NIG16605b,Africa,NIGER,,Sport - Chess,,,,FDC,,2016,1,2,,,,2017-02-02 10:07:43,chess,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16605b-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:50,,,,,,,1,,,1,,,,,,,,,,,,,Chess,,,Block after Info Column,,5.2,1,,,"World Chess Championship 2016 (The champion Magnus Carlsen, Sergey Karjakin)",,,,,,NIG16605b,Africa,NIGER,,Sport - Chess,,,,CTO,,2016,1,2,,,,2017-02-02 10:07:43,chess,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16605b-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:50,,,,,,,1,,,0,,,,,,,,,,,,,Chess,,,Block after Info Column,,15,0,,,"World Chess Championship 2016 (The champion Magnus Carlsen, Sergey Karjakin)",,,,,,NIG16605b,Africa,NIGER,,Sport - Chess,,,,Imperforated,,2016,1,2,,,,2017-02-02 10:07:43,chess,,2,2,,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16605b-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16605b-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16605b-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:50,,,,,,,1,,,1,,,,,,,,,,,,,Chess,,,Block after Info Column,,17.5,1,,,"World Chess Championship 2016 (The champion Magnus Carlsen, Sergey Karjakin)",,,,,,NIG16605b,Africa,NIGER,,Sport - Chess,,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:07:43,chess,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16605b-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:50,,,,,,,1,,,1,,,,,,,,,,,,,Chess,,,Block after Info Column,,15,1,,,"World Chess Championship 2016 (The champion Magnus Carlsen, Sergey Karjakin)",,,,,,NIG16605b,Africa,NIGER,,Sport - Chess,,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:07:43,chess,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16606a,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:50,,,,,,,1,,,0,/N/I/NIG16606a_1.jpg,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,,0,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),/N/I/NIG16606a_1.jpg,,,,,NIG16606a,Africa,NIGER,,Sport - All others,,,,,,2016,1,,/N/I/NIG16606a_1.jpg,,,2017-02-02 10:07:44,len-hutton,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16606a-Perforated,,,,,,,,,,88,/N/I/NIG16606a.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16606a-Imperforated,,,,,,,,,,88,/N/I/NIG16606a_1.jpg,,2,0
NIG16606a-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:50,,,,,,,1,,,0,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,5.2,0,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606a,Africa,NIGER,,Sport - All others,,,,Perforated,,2016,1,2,,,,2017-02-02 10:07:45,len-hutton,,2,2,,1388,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16606a-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16606a-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16606a-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:51,,,,,,,1,,,1,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,7.7,1,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606a,Africa,NIGER,,Sport - All others,,,,FDC,,2016,1,2,,,,2017-02-02 10:07:45,len-hutton,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16606a-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:51,,,,,,,1,,,1,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,5.2,1,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606a,Africa,NIGER,,Sport - All others,,,,CTO,,2016,1,2,,,,2017-02-02 10:07:45,len-hutton,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16606a-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:51,,,,,,,1,,,0,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,15,0,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606a,Africa,NIGER,,Sport - All others,,,,Imperforated,,2016,1,2,,,,2017-02-02 10:07:45,len-hutton,,2,2,,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16606a-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16606a-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16606a-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:51,,,,,,,1,,,1,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,17.5,1,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606a,Africa,NIGER,,Sport - All others,,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:07:45,len-hutton,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16606a-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:51,,,,,,,1,,,1,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,15,1,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606a,Africa,NIGER,,Sport - All others,,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:07:45,len-hutton,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16606b,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:51,,,,,,,1,,,0,/N/I/NIG16606b_1.jpg,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,,0,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),/N/I/NIG16606b_1.jpg,,,,,NIG16606b,Africa,NIGER,,Sport - All others,,,,,,2016,1,,/N/I/NIG16606b_1.jpg,,,2017-02-02 10:07:45,len-hutton,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16606b-Perforated,,,,,,,,,,88,/N/I/NIG16606b.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16606b-Imperforated,,,,,,,,,,88,/N/I/NIG16606b_1.jpg,,2,0
NIG16606b-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:51,,,,,,,1,,,0,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,5.2,0,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606b,Africa,NIGER,,Sport - All others,,,,Perforated,,2016,1,2,,,,2017-02-02 10:07:47,len-hutton,,2,2,,1389,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16606b-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16606b-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16606b-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:51,,,,,,,1,,,1,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,7.7,1,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606b,Africa,NIGER,,Sport - All others,,,,FDC,,2016,1,2,,,,2017-02-02 10:07:47,len-hutton,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16606b-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:52,,,,,,,1,,,1,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,5.2,1,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606b,Africa,NIGER,,Sport - All others,,,,CTO,,2016,1,2,,,,2017-02-02 10:07:47,len-hutton,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16606b-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:52,,,,,,,1,,,0,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,15,0,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606b,Africa,NIGER,,Sport - All others,,,,Imperforated,,2016,1,2,,,,2017-02-02 10:07:47,len-hutton,,2,2,,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16606b-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16606b-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16606b-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:52,,,,,,,1,,,1,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,17.5,1,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606b,Africa,NIGER,,Sport - All others,,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:07:47,len-hutton,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16606b-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:52,,,,,,,1,,,1,,,,,,,,,,,,,Len Hutton,,,Block after Info Column,,15,1,,,100th anniversary of Len Hutton (Len Hutton (1916–1990)) (Cricket),,,,,,NIG16606b,Africa,NIGER,,Sport - All others,,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:07:47,len-hutton,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16607a,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:52,,,,,,,1,,,0,/N/I/NIG16607a_1.jpg,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,,0,,,Birds of prey (Aegypius monachus; Aviceda jerdoni; Haliaeetus vocifer; Buteogallus meridionalis),/N/I/NIG16607a_1.jpg,,,,,NIG16607a,Africa,NIGER,,Fauna - Birds,,,,,,2016,1,,/N/I/NIG16607a_1.jpg,,,2017-02-02 10:07:48,birds-of-prey,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16607a-Perforated,,,,,,,,,,88,/N/I/NIG16607a.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16607a-Imperforated,,,,,,,,,,88,/N/I/NIG16607a_1.jpg,,2,0
NIG16607a-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:52,,,,,,,1,,,0,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,5.1,0,,,Birds of prey (Aegypius monachus; Aviceda jerdoni; Haliaeetus vocifer; Buteogallus meridionalis),,,,,,NIG16607a,Africa,NIGER,,Fauna - Birds,,,,Perforated,,2016,1,2,,,,2017-02-02 10:07:49,birds-of-prey,,2,2,,1384,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16607a-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16607a-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16607a-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:52,,,,,,,1,,,1,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,7.6,1,,,Birds of prey (Aegypius monachus; Aviceda jerdoni; Haliaeetus vocifer; Buteogallus meridionalis),,,,,,NIG16607a,Africa,NIGER,,Fauna - Birds,,,,FDC,,2016,1,2,,,,2017-02-02 10:07:49,birds-of-prey,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16607a-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:53,,,,,,,1,,,1,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,5.1,1,,,Birds of prey (Aegypius monachus; Aviceda jerdoni; Haliaeetus vocifer; Buteogallus meridionalis),,,,,,NIG16607a,Africa,NIGER,,Fauna - Birds,,,,CTO,,2016,1,2,,,,2017-02-02 10:07:49,birds-of-prey,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16607a-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:53,,,,,,,1,,,0,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,15,0,,,Birds of prey (Aegypius monachus; Aviceda jerdoni; Haliaeetus vocifer; Buteogallus meridionalis),,,,,,NIG16607a,Africa,NIGER,,Fauna - Birds,,,,Imperforated,,2016,1,2,,,,2017-02-02 10:07:49,birds-of-prey,,2,2,,49,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16607a-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16607a-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16607a-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:53,,,,,,,1,,,1,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,17.5,1,,,Birds of prey (Aegypius monachus; Aviceda jerdoni; Haliaeetus vocifer; Buteogallus meridionalis),,,,,,NIG16607a,Africa,NIGER,,Fauna - Birds,,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:07:49,birds-of-prey,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16607a-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:53,,,,,,,1,,,1,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,15,1,,,Birds of prey (Aegypius monachus; Aviceda jerdoni; Haliaeetus vocifer; Buteogallus meridionalis),,,,,,NIG16607a,Africa,NIGER,,Fauna - Birds,,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:07:49,birds-of-prey,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16607b,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:53,,,,,,,1,,,0,/N/I/NIG16607b_1.jpg,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,,0,,,Birds of prey (Pandion haliaetus),/N/I/NIG16607b_1.jpg,,,,,NIG16607b,Africa,NIGER,,Fauna - Birds,,,,,,2016,1,,/N/I/NIG16607b_1.jpg,,,2017-02-02 10:07:49,birds-of-prey,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16607b-Perforated,,,,,,,,,,88,/N/I/NIG16607b.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16607b-Imperforated,,,,,,,,,,88,/N/I/NIG16607b_1.jpg,,2,0
NIG16607b-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:53,,,,,,,1,,,0,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,5.1,0,,,Birds of prey (Pandion haliaetus),,,,,,NIG16607b,Africa,NIGER,,Fauna - Birds,,,,Perforated,,2016,1,2,,,,2017-02-02 10:07:51,birds-of-prey,,2,2,,1385,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16607b-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16607b-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16607b-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:54,,,,,,,1,,,1,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,7.6,1,,,Birds of prey (Pandion haliaetus),,,,,,NIG16607b,Africa,NIGER,,Fauna - Birds,,,,FDC,,2016,1,2,,,,2017-02-02 10:07:51,birds-of-prey,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16607b-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:54,,,,,,,1,,,1,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,5.1,1,,,Birds of prey (Pandion haliaetus),,,,,,NIG16607b,Africa,NIGER,,Fauna - Birds,,,,CTO,,2016,1,2,,,,2017-02-02 10:07:51,birds-of-prey,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16607b-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:54,,,,,,,1,,,0,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,15,0,,,Birds of prey (Pandion haliaetus),,,,,,NIG16607b,Africa,NIGER,,Fauna - Birds,,,,Imperforated,,2016,1,2,,,,2017-02-02 10:07:51,birds-of-prey,,2,2,,49,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16607b-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16607b-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16607b-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:54,,,,,,,1,,,1,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,17.5,1,,,Birds of prey (Pandion haliaetus),,,,,,NIG16607b,Africa,NIGER,,Fauna - Birds,,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:07:51,birds-of-prey,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16607b-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:54,,,,,,,1,,,1,,,,,,,,,,,,,Birds of prey,,,Block after Info Column,,15,1,,,Birds of prey (Pandion haliaetus),,,,,,NIG16607b,Africa,NIGER,,Fauna - Birds,,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:07:51,birds-of-prey,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16608a,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:54,,,,,,,1,,,0,/N/I/NIG16608a_1.jpg,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,,0,,,"Recipients of Nobel prize 2016 (Frederick Duncan Michael Haldane,  David James Thouless; John Michael Kosterlitz, Nobel Prize in Physics 2016;  Bob Dylan, Nobel Prize in Literature 2016; Juan Manuel Santos, Nobel Peace Prize 2016; Bengt Holmström, Oliver Hart, Nobel Prize in Economics Sciences 2016; Yoshinori Ohsumi, Nobel prize of Medicine or Physiology 2016)",/N/I/NIG16608a_1.jpg,,,,,NIG16608a,Africa,NIGER,,Fauna - All others,Science,,,,,2016,1,,/N/I/NIG16608a_1.jpg,,,2017-02-02 10:07:51,nobel-prize-2016,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16608a-Perforated,,,,,,,,,,88,/N/I/NIG16608a.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16608a-Imperforated,,,,,,,,,,88,/N/I/NIG16608a_1.jpg,,2,0
